video_path,action,species,parent_class
AnimalKingdomDataset\Climbing\Red-Blacked Squirrel Monkey\PHEICRAC0.mp4,Climbing,Red-Blacked Squirrel Monkey,mammal
AnimalKingdomDataset\Climbing\Red-Blacked Squirrel Monkey\SAHEKRAC0.mp4,Climbing,Red-Blacked Squirrel Monkey,mammal
AnimalKingdomDataset\Climbing\Red-Blacked Squirrel Monkey\TOGTVRAC0.mp4,Climbing,Red-Blacked Squirrel Monkey,mammal
AnimalKingdomDataset\Climbing\Red-Blacked Squirrel Monkey\VTZLLRAC0.mp4,Climbing,Red-Blacked Squirrel Monkey,mammal
AnimalKingdomDataset\Climbing\Red-Blacked Squirrel Monkey\WIETDRAC0.mp4,Climbing,Red-Blacked Squirrel Monkey,mammal
AnimalKingdomDataset\Climbing\Red-Blacked Squirrel Monkey\XCRWHRAC0.mp4,Climbing,Red-Blacked Squirrel Monkey,mammal
AnimalKingdomDataset\Climbing\Red-Blacked Squirrel Monkey\YRXENRAC0.mp4,Climbing,Red-Blacked Squirrel Monkey,mammal
AnimalKingdomDataset\Climbing\Rhesus Macaque\BBSQLLQI1.mp4,Climbing,Rhesus Macaque,mammal
AnimalKingdomDataset\Climbing\Rhesus Macaque\BRMFOLQI1.mp4,Climbing,Rhesus Macaque,mammal
AnimalKingdomDataset\Climbing\Rhesus Macaque\DYASXLQI0.mp4,Climbing,Rhesus Macaque,mammal
AnimalKingdomDataset\Climbing\Rhesus Macaque\HAPPBLQI0.mp4,Climbing,Rhesus Macaque,mammal
AnimalKingdomDataset\Climbing\Rhesus Macaque\IHYZRLQI0.mp4,Climbing,Rhesus Macaque,mammal
AnimalKingdomDataset\Climbing\Rhesus Macaque\VQDRLLQI0.mp4,Climbing,Rhesus Macaque,mammal
AnimalKingdomDataset\Climbing\Snow Leopard\ECFYDDSN0.mp4,Climbing,Snow Leopard,mammal
AnimalKingdomDataset\Climbing\Snow Leopard\QIZMMDSN0.mp4,Climbing,Snow Leopard,mammal
AnimalKingdomDataset\Climbing\Snow Leopard\RGGIBDSN0.mp4,Climbing,Snow Leopard,mammal
AnimalKingdomDataset\Climbing\Squirrel\DOOHKNPL0.mp4,Climbing,Squirrel,mammal
AnimalKingdomDataset\Climbing\Squirrel\FJSMYNPL0.mp4,Climbing,Squirrel,mammal
AnimalKingdomDataset\Climbing\Squirrel\QKSIKNPL0.mp4,Climbing,Squirrel,mammal
AnimalKingdomDataset\Climbing\Squirrel\TCLOWNPL1.mp4,Climbing,Squirrel,mammal
AnimalKingdomDataset\Climbing\Squirrel\TOGGINPL0.mp4,Climbing,Squirrel,mammal
AnimalKingdomDataset\Climbing\Sumatran Orangutan\ZHFKQTEK0.mp4,Climbing,Sumatran Orangutan,mammal
AnimalKingdomDataset\Dying\Mongoose\AACJGIQR2.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\ADWTXIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\AIMSAIQR1.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\AJNJRIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\ALDUUIQR2.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\AMBEXIQR1.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\AQGAZIQR2.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\AXBUXIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\BBHIYIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\BFMMCIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\BNCMHIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\BUMTLIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\BWMTKIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\BWQJBIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\CKQWHIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\CLHBSIQR2.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\CSZUNIQR1.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\CTNBCIQR1.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\CTWAJIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\CWWOOIQR2.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\DCLVGIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\DEKKCIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\DIBUHIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\DICXKIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\DNYDQIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\DXEDHIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\EKGEHIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\EOMQZIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\ESJVRIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\EUFCMIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\FBDNTIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\FBUWDIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\FGICAIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\FWYZZIQR2.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\GCXHQIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\GTHPUIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\GTMLFIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\GVDSXIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\GWSHYIQR2.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\GXQZOIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\GYBNKIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\GYGTJIQR2.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\HBEHIIQR2.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\HCLZPIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\HIDTMIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\HLEKXIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\IPGCJIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\IXIDPIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\JKQAQIQR2.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\JRHTAIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\JVACPIQR2.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\JXWWAIQR1.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\KDOGRIQR1.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\KMJAIIQR2.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\KNXPFIQR2.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\KPZRIIQR2.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\LJARVIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\LNICQIQR0.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\MAWECIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\MEBHKIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\MECARIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\MOHYUIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\MUABCIQR2.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\MULDWIQR2.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\MZBMIIQR2.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\NQIRQIQR2.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\NZADAIQR2.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\OAQNUIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\OEFJFIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\OJSFOIQR2.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\OPTCTIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\OSSZTIQR1.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\OTMOZIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\OXWZQIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\OYLSGIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\PCLTQIQR2.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\PJGSLIQR0.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\PNPFTIQR1.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\QTEXDIQR1.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\RJJMPIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\RMPLOIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\RSKXUIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\RVYSNIQR2.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\SBNOGIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\SBVGTIQR0.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\SGBTGIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\SLCQGIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\SUDYGIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\SVSUWIQR2.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\TBLWCIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\THSQCIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\TJDVGIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\TOMCCIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\TSKSRIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\UJXXZIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\UOLGDIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\URRHJIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\VDVKCIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\VJDVTIQR2.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\VJLDYIQR2.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\VKSAOIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\VLWTRIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\VYAOFIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\WHKNLIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\WJNBVIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\WJXPOIQR2.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\WOXMOIQR2.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\XALLCIQR1.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\XECOCIQR0.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\XKPGVIQR1.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\XNRBDIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\XUSXFIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\XWVZNIQR2.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\YNIEQIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\YOKNBIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\YQLVZIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\YQZFWIQR3.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\ZMTYQIQR2.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Dying\Mongoose\ZPRQKIQR1.mp4,Dying,Mongoose,mammal
AnimalKingdomDataset\Eating\Agouti\EXTKARAC1.mp4,Eating,Agouti,mammal
AnimalKingdomDataset\Eating\Agouti\FSJQQRAC0.mp4,Eating,Agouti,mammal
AnimalKingdomDataset\Eating\Agouti\FXBTURAC0.mp4,Eating,Agouti,mammal
AnimalKingdomDataset\Eating\Agouti\KOLDVRAC2.mp4,Eating,Agouti,mammal
AnimalKingdomDataset\Eating\Agouti\MXLEBRAC3.mp4,Eating,Agouti,mammal
AnimalKingdomDataset\Eating\Agouti\NPDQWRAC1.mp4,Eating,Agouti,mammal
AnimalKingdomDataset\Eating\Agouti\NUXBNRAC3.mp4,Eating,Agouti,mammal
AnimalKingdomDataset\Eating\Agouti\OEMJZRAC0.mp4,Eating,Agouti,mammal
AnimalKingdomDataset\Eating\Agouti\PNBUMRAC3.mp4,Eating,Agouti,mammal
AnimalKingdomDataset\Eating\Agouti\RTNRBRAC3.mp4,Eating,Agouti,mammal
AnimalKingdomDataset\Eating\Agouti\SVUQHRAC2.mp4,Eating,Agouti,mammal
AnimalKingdomDataset\Eating\Agouti\UALVMRAC2.mp4,Eating,Agouti,mammal
AnimalKingdomDataset\Eating\Agouti\VHJPJRAC1.mp4,Eating,Agouti,mammal
AnimalKingdomDataset\Eating\Agouti\WYPTKRAC3.mp4,Eating,Agouti,mammal
AnimalKingdomDataset\Eating\Agouti\XETSVRAC2.mp4,Eating,Agouti,mammal
AnimalKingdomDataset\Eating\Antelope\HOFAYKEW1.mp4,Eating,Antelope,mammal
AnimalKingdomDataset\Eating\Barking Deer\IECYSLQI0.mp4,Eating,Barking Deer,mammal
AnimalKingdomDataset\Eating\Bison\HZSBAVMP0.mp4,Eating,Bison,mammal
AnimalKingdomDataset\Eating\Bison\VPHGQVMP0.mp4,Eating,Bison,mammal
AnimalKingdomDataset\Eating\Boar\BSVBMVMS0.mp4,Eating,Boar,mammal
AnimalKingdomDataset\Eating\Boar\EKJNSBQT0.mp4,Eating,Boar,mammal
AnimalKingdomDataset\Eating\Boar\JSLWGVMS0.mp4,Eating,Boar,mammal
AnimalKingdomDataset\Eating\Bornean Orangutan\IAOVLTEK0.mp4,Eating,Bornean Orangutan,mammal
AnimalKingdomDataset\Eating\Capuchin Monkey\DMWYIRAC2.mp4,Eating,Capuchin Monkey,mammal
AnimalKingdomDataset\Eating\Capuchin Monkey\DOLDFRAC2.mp4,Eating,Capuchin Monkey,mammal
AnimalKingdomDataset\Eating\Capuchin Monkey\DSSUBRAC2.mp4,Eating,Capuchin Monkey,mammal
AnimalKingdomDataset\Eating\Capuchin Monkey\HVKIRRAC1.mp4,Eating,Capuchin Monkey,mammal
AnimalKingdomDataset\Eating\Capuchin Monkey\KLFEGRAC2.mp4,Eating,Capuchin Monkey,mammal
AnimalKingdomDataset\Eating\Capuchin Monkey\KXUPVDPR1.mp4,Eating,Capuchin Monkey,mammal
AnimalKingdomDataset\Eating\Capuchin Monkey\LTXKYRAC2.mp4,Eating,Capuchin Monkey,mammal
AnimalKingdomDataset\Eating\Capuchin Monkey\MJGCPDPR0.mp4,Eating,Capuchin Monkey,mammal
AnimalKingdomDataset\Eating\Capuchin Monkey\NQASJRAC2.mp4,Eating,Capuchin Monkey,mammal
AnimalKingdomDataset\Eating\Capuchin Monkey\RJKGLRAC1.mp4,Eating,Capuchin Monkey,mammal
AnimalKingdomDataset\Eating\Capuchin Monkey\RRDRNRAC0.mp4,Eating,Capuchin Monkey,mammal
AnimalKingdomDataset\Eating\Capuchin Monkey\UCMOGRAC1.mp4,Eating,Capuchin Monkey,mammal
AnimalKingdomDataset\Eating\Capuchin Monkey\VEUJRRAC0.mp4,Eating,Capuchin Monkey,mammal
AnimalKingdomDataset\Eating\Capuchin Monkey\VXKSJRAC1.mp4,Eating,Capuchin Monkey,mammal
AnimalKingdomDataset\Eating\Chamois Goat Antelope\APDAFUPH0.mp4,Eating,Chamois Goat Antelope,mammal
AnimalKingdomDataset\Eating\Chimpanzee\AQMNPCEI0.mp4,Eating,Chimpanzee,mammal
AnimalKingdomDataset\Eating\Chimpanzee\CWDMGCEI0.mp4,Eating,Chimpanzee,mammal
AnimalKingdomDataset\Eating\Chimpanzee\NHRSVCEI0.mp4,Eating,Chimpanzee,mammal
AnimalKingdomDataset\Eating\Chimpanzee\RRIATCEI0.mp4,Eating,Chimpanzee,mammal
AnimalKingdomDataset\Eating\Chimpanzee\TLKZQCEI0.mp4,Eating,Chimpanzee,mammal
AnimalKingdomDataset\Eating\Chimpanzee\URVFZCEI0.mp4,Eating,Chimpanzee,mammal
AnimalKingdomDataset\Eating\Civet Cat\MKBWPEZZ1.mp4,Eating,Civet Cat,mammal
AnimalKingdomDataset\Eating\Cow\PKSIICIN0.mp4,Eating,Cow,mammal
AnimalKingdomDataset\Eating\Coyote\QLZLPVMP0.mp4,Eating,Coyote,mammal
AnimalKingdomDataset\Eating\Deer\ADVQEVMP1.mp4,Eating,Deer,mammal
AnimalKingdomDataset\Eating\Deer\DJMMLVMP1.mp4,Eating,Deer,mammal
AnimalKingdomDataset\Eating\Deer\EJMFGVMP1.mp4,Eating,Deer,mammal
AnimalKingdomDataset\Eating\Deer\HQSWSVMP1.mp4,Eating,Deer,mammal
AnimalKingdomDataset\Eating\Deer\SGEXGZON0.mp4,Eating,Deer,mammal
AnimalKingdomDataset\Eating\Deer\SRGHDVMP1.mp4,Eating,Deer,mammal
AnimalKingdomDataset\Eating\Deer\VKLFRVMP1.mp4,Eating,Deer,mammal
AnimalKingdomDataset\Eating\Dog\OQQRVXGD0.mp4,Eating,Dog,mammal
AnimalKingdomDataset\Eating\Dog\UXNFAXGD0.mp4,Eating,Dog,mammal
AnimalKingdomDataset\Eating\Elephant\FQXIDUDX0.mp4,Eating,Elephant,mammal
AnimalKingdomDataset\Eating\Elephant\LMLAAUDX0.mp4,Eating,Elephant,mammal
AnimalKingdomDataset\Eating\Elephant\OBWOZTEK0.mp4,Eating,Elephant,mammal
AnimalKingdomDataset\Eating\Elephant\YKEBWZON0.mp4,Eating,Elephant,mammal
AnimalKingdomDataset\Eating\Feas Muntjac\EOWKTFJG1.mp4,Eating,Feas Muntjac,mammal
AnimalKingdomDataset\Eating\Feas Muntjac\LPPAIFJG0.mp4,Eating,Feas Muntjac,mammal
AnimalKingdomDataset\Eating\Fishing Cat\HREWJTEK0.mp4,Eating,Fishing Cat,mammal
AnimalKingdomDataset\Eating\Fox\CGYOREBY0.mp4,Eating,Fox,mammal
AnimalKingdomDataset\Eating\Fox\CMNHHDAL5.mp4,Eating,Fox,mammal
AnimalKingdomDataset\Eating\Fox\ENJUYDAL4.mp4,Eating,Fox,mammal
AnimalKingdomDataset\Eating\Fox\JBRQKDAL1.mp4,Eating,Fox,mammal
AnimalKingdomDataset\Eating\Fox\KACVEDAL5.mp4,Eating,Fox,mammal
AnimalKingdomDataset\Eating\Fox\OFIFIEBY1.mp4,Eating,Fox,mammal
AnimalKingdomDataset\Eating\Fox\QDEIHEBY3.mp4,Eating,Fox,mammal
AnimalKingdomDataset\Eating\Fox\RYZABEBY0.mp4,Eating,Fox,mammal
AnimalKingdomDataset\Eating\Fox\SDFKMEBY0.mp4,Eating,Fox,mammal
AnimalKingdomDataset\Eating\Fox\SDHEIEBY2.mp4,Eating,Fox,mammal
AnimalKingdomDataset\Eating\Fox\TZGKUDAL1.mp4,Eating,Fox,mammal
AnimalKingdomDataset\Eating\Fox\UVFVODAL5.mp4,Eating,Fox,mammal
AnimalKingdomDataset\Eating\Fox\WOVIDEBY1.mp4,Eating,Fox,mammal
AnimalKingdomDataset\Eating\Fox\XBPHXEBY1.mp4,Eating,Fox,mammal
AnimalKingdomDataset\Eating\Fox\XFXRNEBY3.mp4,Eating,Fox,mammal
AnimalKingdomDataset\Eating\Giraffe\BQGQRUXS1.mp4,Eating,Giraffe,mammal
AnimalKingdomDataset\Eating\Giraffe\DVNMYKEW0.mp4,Eating,Giraffe,mammal
AnimalKingdomDataset\Eating\Giraffe\EEBXWUXS1.mp4,Eating,Giraffe,mammal
AnimalKingdomDataset\Eating\Giraffe\EIGMTUXS0.mp4,Eating,Giraffe,mammal
AnimalKingdomDataset\Eating\Giraffe\GKQMGUXS1.mp4,Eating,Giraffe,mammal
AnimalKingdomDataset\Eating\Giraffe\JDOJLKEW0.mp4,Eating,Giraffe,mammal
AnimalKingdomDataset\Eating\Giraffe\JVCTBKEW0.mp4,Eating,Giraffe,mammal
AnimalKingdomDataset\Eating\Giraffe\OINYPUXS1.mp4,Eating,Giraffe,mammal
AnimalKingdomDataset\Eating\Giraffe\OVRWBUXS1.mp4,Eating,Giraffe,mammal
AnimalKingdomDataset\Eating\Giraffe\TQZLNKEW0.mp4,Eating,Giraffe,mammal
AnimalKingdomDataset\Eating\Giraffe\UGSVOKEW0.mp4,Eating,Giraffe,mammal
AnimalKingdomDataset\Eating\Giraffe\XGRTHXDO0.mp4,Eating,Giraffe,mammal
AnimalKingdomDataset\Eating\Greater Mouse Deer\AVGYDVMS0.mp4,Eating,Greater Mouse Deer,mammal
AnimalKingdomDataset\Eating\Greater Mouse Deer\BFLIAVMS0.mp4,Eating,Greater Mouse Deer,mammal
AnimalKingdomDataset\Eating\Greater Mouse Deer\DEVMHVMS0.mp4,Eating,Greater Mouse Deer,mammal
AnimalKingdomDataset\Eating\Greater Mouse Deer\EMZDGVMS0.mp4,Eating,Greater Mouse Deer,mammal
AnimalKingdomDataset\Eating\Greater Mouse Deer\FMQJZBQT1.mp4,Eating,Greater Mouse Deer,mammal
AnimalKingdomDataset\Eating\Greater Mouse Deer\FWCJKVMS0.mp4,Eating,Greater Mouse Deer,mammal
AnimalKingdomDataset\Eating\Greater Mouse Deer\IXNCPBQT0.mp4,Eating,Greater Mouse Deer,mammal
AnimalKingdomDataset\Eating\Greater Mouse Deer\JCXLVVMS0.mp4,Eating,Greater Mouse Deer,mammal
AnimalKingdomDataset\Eating\Greater Mouse Deer\JIQWJBQT1.mp4,Eating,Greater Mouse Deer,mammal
AnimalKingdomDataset\Eating\Greater Mouse Deer\LXTFLBQT0.mp4,Eating,Greater Mouse Deer,mammal
AnimalKingdomDataset\Eating\Greater Mouse Deer\RSCKZVMS0.mp4,Eating,Greater Mouse Deer,mammal
AnimalKingdomDataset\Eating\Greater Mouse Deer\SHELYVMS0.mp4,Eating,Greater Mouse Deer,mammal
AnimalKingdomDataset\Eating\Greater Mouse Deer\TWBUBBQT0.mp4,Eating,Greater Mouse Deer,mammal
AnimalKingdomDataset\Eating\Greater Mouse Deer\TXYRIVMS0.mp4,Eating,Greater Mouse Deer,mammal
AnimalKingdomDataset\Eating\Greater Mouse Deer\UMPBYBQT0.mp4,Eating,Greater Mouse Deer,mammal
AnimalKingdomDataset\Eating\Greater Mouse Deer\VRANOBQT0.mp4,Eating,Greater Mouse Deer,mammal
AnimalKingdomDataset\Eating\Greater Mouse Deer\YFHTSVMS0.mp4,Eating,Greater Mouse Deer,mammal
AnimalKingdomDataset\Eating\Greater Mouse Deer\ZJHNZBQT1.mp4,Eating,Greater Mouse Deer,mammal
AnimalKingdomDataset\Eating\Greater Mouse Deer\ZKKIJBQT0.mp4,Eating,Greater Mouse Deer,mammal
AnimalKingdomDataset\Eating\Grey Langur\NUNUFNPL0.mp4,Eating,Grey Langur,mammal
AnimalKingdomDataset\Eating\Grey Langur\WSKCGNPL1.mp4,Eating,Grey Langur,mammal
AnimalKingdomDataset\Eating\Grizzly Bear\XSYIWPIF1.mp4,Eating,Grizzly Bear,mammal
AnimalKingdomDataset\Eating\Grizzly Bear\YZFRMPIF1.mp4,Eating,Grizzly Bear,mammal
AnimalKingdomDataset\Eating\Grizzly Bear\ZGEFWPIF1.mp4,Eating,Grizzly Bear,mammal
AnimalKingdomDataset\Eating\Grizzly Bear\ZYBFPPIF1.mp4,Eating,Grizzly Bear,mammal
AnimalKingdomDataset\Eating\Horse\ABNMGXGD0.mp4,Eating,Horse,mammal
AnimalKingdomDataset\Eating\Horse\AHTCDBME1.mp4,Eating,Horse,mammal
AnimalKingdomDataset\Eating\Horse\AKXVOXGD0.mp4,Eating,Horse,mammal
AnimalKingdomDataset\Eating\Horse\ANGLMXGD1.mp4,Eating,Horse,mammal
AnimalKingdomDataset\Eating\Horse\ANMSEBME1.mp4,Eating,Horse,mammal
AnimalKingdomDataset\Eating\Horse\AWCJPXGD1.mp4,Eating,Horse,mammal
AnimalKingdomDataset\Eating\Horse\BDPCQXGD0.mp4,Eating,Horse,mammal
AnimalKingdomDataset\Eating\Horse\BHOBWXGD1.mp4,Eating,Horse,mammal
AnimalKingdomDataset\Eating\Horse\BKZESXGD1.mp4,Eating,Horse,mammal
AnimalKingdomDataset\Eating\Horse\BOEFDXGD1.mp4,Eating,Horse,mammal
AnimalKingdomDataset\Eating\Horse\CIWHUXGD0.mp4,Eating,Horse,mammal
AnimalKingdomDataset\Eating\Horse\CYPGOBME0.mp4,Eating,Horse,mammal
AnimalKingdomDataset\Eating\Horse\CZORWBME1.mp4,Eating,Horse,mammal
AnimalKingdomDataset\Eating\Horse\DHYFGXGD1.mp4,Eating,Horse,mammal
AnimalKingdomDataset\Eating\Horse\DIFZZBME1.mp4,Eating,Horse,mammal
